threshold,approved,approval_rate,realized_npv,mean_realized_npv_approved,observed_default_rate_approved
0.022754030606536194,1913,0.7499019992159938,2543882.828513112,1329.787155521752,0.07422895974908521
0.024689336385255802,1887,0.7397099176793415,2538504.5578240375,1345.259437108658,0.07313195548489666
0.022500000000000006,1917,0.7514700117600941,2538180.2363999523,1324.037682003105,0.07459572248304643
0.02500000000000001,1883,0.738141905135241,2529262.0333754844,1343.2087272307406,0.07328730748805098
0.02750000000000001,1853,0.7263818110544884,2528216.68117061,1364.3910853592065,0.07177549919050188
0.02870797820262484,1836,0.7197177577420619,2510926.890813515,1367.6072390051825,0.07135076252723312
0.026911212333532202,1862,0.7299098392787142,2506709.2381601697,1346.2455629216809,0.07250268528464017
0.021393811718377384,1938,0.7597020776166209,2505306.018217409,1292.7275635796743,0.07739938080495357
0.03,1813,0.7107016856134849,2495941.641673349,1376.6914736201593,0.07004964147821291
0.030211220717688815,1811,0.7099176793414347,2491186.850768125,1375.586333941538,0.07012700165654334
0.035,1737,0.6809094472755782,2490026.534996247,1433.5213212413626,0.0644789867587795
-0.015,2178,0.8537828302626421,2486403.0088741286,1141.5991776281583,0.09182736455463728
0.03517986130601058,1734,0.679733437867503,2480783.50072853,1430.6709923463263,0.06459054209919261
-0.0075,2146,0.8412387299098393,2477307.278131135,1154.383633798292,0.08993476234855545
0.03289017248109934,1760,0.6899255194041553,2477166.773610114,1407.4811213693831,0.06704545454545455
0.019841552943608332,1964,0.7698941591532732,2475149.227837143,1260.259280976142,0.079938900203666
0.020000000000000004,1963,0.7695021560172481,2472814.0349157914,1259.7116836045805,0.07997962302598065
0.03183544049441899,1785,0.6997255978047824,2472180.899143555,1384.975293637846,0.06946778711484594
-0.012932368429076128,2168,0.8498627989023912,2471586.2871861514,1140.030575270365,0.09086715867158672
-0.009999999999999995,2154,0.8443747549980399,2470476.553667393,1146.9250481278518,0.09006499535747446
0.0175,1985,0.7781262250098001,2468702.539690478,1243.6788613050267,0.08110831234256927
-0.007184270932308179,2142,0.839670717365739,2466353.763493539,1151.425659894276,0.09010270774976657
0.0325,1770,0.6938455507644061,2464294.4552856814,1392.25675439869,0.06836158192090395
-0.0049999999999999975,2133,0.8361426891415131,2462906.4397208197,1154.6678104645193,0.090014064697609
-0.0025867604401870635,2117,0.8298706389651117,2462787.162907326,1163.3382914063893,0.08974964572508266
-0.0024999999999999953,2117,0.8298706389651117,2462787.162907326,1163.3382914063893,0.08974964572508266
0.0050000000000000044,2078,0.8145825166601333,2459732.252592275,1183.701757744117,0.0875842155919153
-0.012499999999999997,2163,0.8479027832222658,2459654.3975051227,1137.149513409673,0.09107720758206195
0.036864534386076245,1709,0.6699333594668757,2459229.1695937533,1438.9872262105052,0.06319485078993564
0.017045669291313188,1989,0.7796942375539004,2456692.840076747,1235.1396883241564,0.08195072900955254
0.0,2111,0.8275186201489612,2456209.3807079596,1163.5288397479676,0.08953102794883941
0.0025000000000000022,2096,0.8216385731085849,2450711.9915873287,1169.2328204138018,0.08874045801526717
0.0067503316833343536,2066,0.8098784790278323,2446926.6193171907,1184.3788089628222,0.08760890609874153
0.013448713290932425,2015,0.7898863190905527,2446580.1461474015,1214.1836953585118,0.08387096774193549
0.010000000000000009,2041,0.800078400627205,2442846.1284542643,1196.8868831231084,0.08574228319451249
0.007500000000000007,2064,0.8090944727557821,2441541.327191384,1182.917309685748,0.0876937984496124
0.037500000000000006,1702,0.6671893375147001,2441057.07409507,1434.2285981757168,0.06345475910693302
0.010059662316555229,2040,0.79968639749118,2440629.4661197904,1196.3869931959757,0.0857843137254902
0.015,2002,0.7847902783222266,2436937.3187880125,1217.2514079860202,0.08341658341658342
0.00291195191620151,2091,0.8196785574284594,2436853.2970789964,1165.4009072592044,0.08895265423242468
-0.017499999999999995,2191,0.8588788710309683,2433247.5370350713,1110.5648274920454,0.09402099497946144
0.012499999999999997,2025,0.7938063504508036,2423906.9569265028,1196.9910898402484,0.0854320987654321
-0.018562073724811126,2193,0.8596628773030184,2411449.092584084,1099.6119893224277,0.09439124487004104
-0.019999999999999997,2201,0.8627989023912191,2408014.6746828156,1094.0548272070948,0.09495683780099955
0.039374018753668985,1683,0.6597412779302234,2402987.687513698,1427.800170834045,0.06357694592988711
0.04122530017683545,1658,0.6499411995295963,2388818.0302154804,1440.7828891528832,0.06272617611580217
0.04000000000000001,1674,0.6562132497059977,2381101.9771866906,1422.4026148068642,0.06391875746714457
