threshold,approved,approval_rate,realized_npv,mean_realized_npv_approved,observed_default_rate_approved
0.020000000000000004,35501,0.8579887377045219,56121441.27031022,1580.8411388498978,0.08089912960198305
0.009954489792071293,36411,0.8799816323078039,56110145.01385911,1541.0218069775372,0.08541374859245832
0.023120763418984707,35170,0.8499891243927786,56101227.33272059,1595.144365445567,0.07930054023315325
0.010000000000000009,36407,0.8798849602436136,56099345.45670591,1540.8944833879725,0.08542313291400006
0.0175,35762,0.8642965898929357,56074553.78225587,1567.9926676991183,0.0821262792908674
0.022500000000000006,35232,0.8514875413877275,56062748.93753726,1591.2451446848677,0.07964350590372389
0.026621599421022504,34756,0.8399835657490876,56056512.64378944,1612.8585753190655,0.07751179652434112
0.02750000000000001,34640,0.8371800758875704,56052569.90279052,1618.1457824131212,0.07681870669745959
0.02500000000000001,34961,0.844938009038838,56052363.96919902,1603.2826283344016,0.07834444094848546
0.007500000000000007,36587,0.8842352031321749,56024794.75329098,1531.275992928936,0.08623281493426627
0.019238268865851477,35584,0.8599946830364695,56021847.99505024,1574.3549908680934,0.08141299460431654
0.012499999999999997,36235,0.8757280614834329,55926521.784560636,1543.4392654770425,0.0847799089278322
0.03,34320,0.8294463107523503,55843508.6760768,1627.141861191049,0.075495337995338
0.015195603458360065,35998,0.8700002416801604,55836654.528149694,1551.1043538015915,0.08367131507305961
0.015,36018,0.8704836020011117,55829134.55894525,1550.034276165952,0.08379143761452607
0.02987687672724548,34343,0.8300021751214443,55803648.15135329,1624.8914815640244,0.0756486037911656
0.0050000000000000044,36758,0.8883679338763081,55799877.75363509,1518.0335642209884,0.08727351868980902
0.003916427165069951,36825,0.8899871909514948,55763979.0907958,1514.2967845429953,0.08768499660556688
0.03286942732571947,33929,0.8199966164777533,55735741.54307201,1642.716895371865,0.07374222641398213
0.0325,33978,0.8211808492640839,55729827.53792263,1640.1738636153577,0.07407734416387074
0.0025000000000000022,36915,0.8921623123957755,55712756.77997505,1509.2173040762575,0.08817553839902478
0.03549658699365522,33515,0.8099910578340624,55701035.19588939,1661.9733013841383,0.07187826346412055
0.03820691020362022,33101,0.7999854991903714,55567762.83101613,1678.733658530441,0.07026978036917314
0.035,33594,0.8119003311018198,55556440.8263191,1653.760815214595,0.07239387985949872
0.037500000000000006,33214,0.802716485003746,55554557.09569797,1672.6247093303416,0.07072318901667972
0.0,37073,0.8959808589312903,55500651.17359348,1497.063932608461,0.08920238448466539
-0.0024999999999999953,37216,0.8994368852260918,55460362.42497078,1490.2289989512785,0.0897463456577816
-0.0049999999999999975,37345,0.9025545592962274,55458811.21565303,1485.0397969113144,0.09018610255723658
-0.0029021504193911416,37239,0.8999927495951857,55453776.105256304,1489.1317195750773,0.0898520368430946
0.04000000000000001,32776,0.7921308939749137,55353108.37853002,1688.8304972702592,0.06895289236026361
