threshold,approved,approval_rate,realized_npv,mean_realized_npv_approved,observed_default_rate_approved
0.009380087912607058,2012,0.7887103096824775,3867998.4575711302,1922.4644421327685,0.07803180914512922
0.009999999999999995,2006,0.7863582908663269,3839024.3620369835,1913.770868413252,0.07776669990029911
0.0075,2023,0.7930223441787534,3836826.929567583,1896.6025356241141,0.07958477508650519
0.012499999999999997,1987,0.7789102312818502,3810165.1168813757,1917.5466114148846,0.07750377453447409
0.013449018113976216,1980,0.7761662093296746,3806603.3103776574,1922.5269244331603,0.07727272727272727
0.0024999999999999953,2043,0.8008624068992551,3803190.984074432,1861.5717004769613,0.08125305922662751
0.001624480289004193,2044,0.8012544100352803,3789970.9570700736,1854.1932275293902,0.08170254403131115
0.015,1967,0.7710701685613485,3788751.1772647854,1926.1571821376642,0.07676664972038638
0.0049999999999999975,2037,0.7985103880831047,3788699.3641720833,1859.9407776986172,0.08149239077074129
-0.025,2188,0.857702861622893,3783453.365799821,1729.1834395794428,0.09277879341864717
-0.020000000000000004,2163,0.8479027832222658,3773695.361035307,1744.6580494846542,0.09107720758206195
-0.027500000000000004,2205,0.8643669149353195,3771787.170176559,1710.5610749100042,0.09342403628117914
-0.027453118775635478,2205,0.8643669149353195,3771787.170176559,1710.5610749100042,0.09342403628117914
-0.016114302216263206,2141,0.8392787142297138,3770858.681853487,1761.2604772786021,0.08921064922933208
-0.015,2136,0.8373186985495884,3769305.9207944497,1764.6563299599484,0.08848314606741572
-0.022500000000000003,2175,0.8526068208545668,3766630.072752193,1731.7839414952612,0.09241379310344827
-0.0175,2145,0.8408467267738142,3765721.937154151,1755.5813226825878,0.08951048951048951
-0.022239991606061164,2173,0.8518228145825166,3761335.9111616113,1730.9415145704609,0.09249884951679706
-0.010000000000000002,2108,0.8263426107408859,3760931.637314453,1784.1231676064767,0.08681214421252371
-0.010026441656685037,2108,0.8263426107408859,3760931.637314453,1784.1231676064767,0.08681214421252371
-0.012500000000000004,2124,0.8326146609172873,3759535.545963023,1770.026151583344,0.08757062146892655
0.0175,1950,0.764406115248922,3756727.191808385,1926.5267650299409,0.07692307692307693
-0.030000000000000002,2218,0.8694629557036456,3756334.9308335874,1693.5684990232585,0.09513074842200181
0.018264121766339014,1948,0.7636221089768718,3751872.64666257,1926.012652290847,0.07700205338809035
-0.002284548155630738,2076,0.8137985103880832,3746228.657677809,1804.5417426193683,0.08574181117533719
-0.0075,2100,0.8232065856526852,3739210.9205054715,1780.5766288121292,0.08714285714285715
-0.0050000000000000044,2085,0.8173265386123089,3738683.1071600337,1793.133384729033,0.08633093525179857
0.0,2059,0.8071344570756566,3737383.767379243,1815.1451031467911,0.0840213695968917
0.020000000000000004,1927,0.755390043120345,3736590.4768510466,1939.0713424239993,0.07576543850544888
0.021441240741259724,1916,0.751078008624069,3734420.52497169,1949.071255204431,0.07306889352818371
-0.045000000000000005,2276,0.8921991375931008,3734365.219978432,1640.7580052629316,0.10017574692442882
0.022499999999999992,1905,0.746765974127793,3731020.0383160887,1958.5407025281306,0.07244094488188976
-0.0325,2230,0.8741669933359467,3730406.3131312584,1672.8279431081876,0.09641255605381166
-0.0025000000000000022,2077,0.8141905135241082,3723159.2610696983,1792.5658454837258,0.08618199325950891
-0.0426010437575236,2269,0.8894551156409252,3713380.7096949043,1636.5714895085518,0.09960334949316879
-0.0425,2268,0.8890631125049,3710821.9067350943,1636.164861876144,0.09964726631393298
-0.05,2296,0.9000392003136025,3708452.186422456,1615.1795237031604,0.1019163763066202
-0.0475,2288,0.8969031752254017,3702734.7677313527,1618.328132749717,0.10139860139860139
-0.04,2257,0.8847510780086241,3699523.2731033005,1639.1330408078425,0.09880372175454143
-0.05269188833959069,2301,0.9019992159937279,3698097.808523717,1607.169842904701,0.10256410256410256
-0.035,2238,0.8773030184241474,3684906.951408118,1646.5178513887927,0.09785522788203753
-0.03461078629475824,2237,0.8769110152881223,3681498.6546675195,1645.7302881839605,0.09789897183728208
0.023941664703788366,1884,0.7385339082712662,3681289.176738385,1953.9751468887393,0.07218683651804671
-0.037500000000000006,2250,0.8820070560564485,3681059.4347135774,1636.0264154282565,0.09911111111111111
0.024999999999999994,1873,0.7342218737749902,3652839.056227681,1950.261108503834,0.07154297917778964
0.03346857494365864,1788,0.7009016072128577,3629310.863409879,2029.8159191330421,0.06711409395973154
0.0325,1795,0.7036456291650334,3628263.1198610216,2021.3165013153323,0.06740947075208914
0.0293108015086375,1820,0.7134457075656605,3624484.040659492,1991.4747476151053,0.06923076923076923
0.03,1818,0.7126617012936104,3619269.4743051277,1990.79729059688,0.06930693069306931
0.02696875006825027,1852,0.7259898079184633,3606185.6779677067,1947.1844913432542,0.07127429805615551
0.027499999999999997,1840,0.7212857702861623,3602282.340464295,1957.762141556682,0.07065217391304347
0.035,1764,0.6914935319482556,3568947.7312932303,2023.2129995993369,0.0663265306122449
0.03589622616111321,1756,0.6883575068600549,3548205.4557425603,2020.6181410834627,0.06662870159453303
-0.06707138192525673,2333,0.9145433163465307,3532504.550531689,1514.146828346202,0.10715816545220745
-0.08126942942288908,2365,0.9270874166993336,3517735.679391523,1487.414663590496,0.11078224101479915
